word_id,word,selection_group,is_english,language_class,english_zipf,is_mature,maturity_class,readability_score,selected_for_overlay,overlay_stratum,selection_order,pc1,pc2,pc1_explained_variance,pc2_explained_variance
541,piranmimic,high_maturity,False,CLIPese,0.0,True,mature,0.214425,False,,-1,0.23680152,-0.20401429,0.10447252541780472,0.03583058342337608
542,colordisintegremoji,high_maturity,False,CLIPese,0.0,True,mature,0.28702500000000003,False,,-1,0.10925454,0.17740726,0.10447252541780472,0.03583058342337608
543,colourweaving,high_maturity,False,CLIPese,0.0,True,mature,0.493375,False,,-1,0.17905615,0.28069004,0.10447252541780472,0.03583058342337608
544,halloweenbackstreetfractal,high_maturity,False,CLIPese,0.0,True,mature,0.37267500000000003,False,,-1,0.43528044,0.17882694,0.10447252541780472,0.03583058342337608
545,chromoquets,high_maturity,False,CLIPese,0.0,True,mature,0.23920000000000002,False,,-1,0.26035285,0.12041291,0.10447252541780472,0.03583058342337608
546,kritikakar,high_maturity,False,CLIPese,0.0,True,mature,0.30210000000000004,False,,-1,0.25710532,-0.16301498,0.10447252541780472,0.03583058342337608
547,banan,high_maturity,True,English,1.43,True,mature,0.93445,True,orthographic_hard,33,-0.30609813,-0.1141106,0.10447252541780472,0.03583058342337608
548,babykubernetes,high_maturity,False,CLIPese,0.0,True,mature,0.86925,True,mature_readable,267,0.00072366727,-0.012751232,0.10447252541780472,0.03583058342337608
549,chedserver,high_maturity,False,CLIPese,0.0,True,mature,0.908525,True,mature_readable,76,-0.07094252,-0.056600377,0.10447252541780472,0.03583058342337608
550,calibrdigits,high_maturity,False,CLIPese,0.0,True,mature,0.22385,False,,-1,-0.11260485,0.039705217,0.10447252541780472,0.03583058342337608
551,backstreettextures,high_maturity,False,CLIPese,0.0,True,mature,0.36624999999999996,False,,-1,0.12044817,0.26912,0.10447252541780472,0.03583058342337608
552,fluorsquirrel,high_maturity,False,CLIPese,0.0,True,mature,0.7462,True,mature_readable,223,0.260222,-0.32183582,0.10447252541780472,0.03583058342337608
553,anteater,high_maturity,True,English,2.28,True,mature,0.38285,False,,-1,-0.05629299,-0.24648686,0.10447252541780472,0.03583058342337608
554,dalmatispaniel,high_maturity,False,CLIPese,0.0,True,mature,0.12845,True,mature_weak,413,0.28683126,-0.2566675,0.10447252541780472,0.03583058342337608
555,birdphotography,high_maturity,False,CLIPese,0.0,True,mature,0.046125,True,mature_weak,387,-0.13898394,-0.14879563,0.10447252541780472,0.03583058342337608
556,bicdogdog,high_maturity,False,CLIPese,0.0,True,mature,0.521325,False,,-1,-0.048273586,-0.16604613,0.10447252541780472,0.03583058342337608
557,aishwaryarai,high_maturity,False,CLIPese,0.0,True,mature,0.0877,True,mature_weak,416,0.038923405,-0.12123241,0.10447252541780472,0.03583058342337608
558,coralalgorithm,high_maturity,False,CLIPese,0.0,True,mature,0.58865,False,,-1,0.14972077,0.2802417,0.10447252541780472,0.03583058342337608
559,bubblemite,high_maturity,False,CLIPese,0.0,True,mature,0.6504,False,,-1,-0.4821993,0.028311178,0.10447252541780472,0.03583058342337608
560,tibetmastiff,high_maturity,False,CLIPese,0.0,True,mature,0.265425,False,,-1,0.32121474,-0.26649597,0.10447252541780472,0.03583058342337608
561,louboutmanta,high_maturity,False,CLIPese,0.0,True,mature,0.14495000000000002,False,,-1,0.22579123,-0.12592411,0.10447252541780472,0.03583058342337608
562,halleimpressionism,high_maturity,False,CLIPese,0.0,True,mature,0.398275,False,,-1,0.25385064,0.2789756,0.10447252541780472,0.03583058342337608
563,crabsharkweek,high_maturity,False,CLIPese,0.0,True,mature,0.833875,True,orthographic_hard,20,0.0073395194,-0.17242876,0.10447252541780472,0.03583058342337608
564,californiawild,high_maturity,False,CLIPese,0.0,True,mature,0.632475,False,,-1,-0.30851182,-0.042237986,0.10447252541780472,0.03583058342337608
565,kaleidocolorized,high_maturity,False,CLIPese,0.0,True,mature,0.132825,False,,-1,0.37248546,0.5307663,0.10447252541780472,0.03583058342337608
566,chandigarh,high_maturity,True,English,2.96,True,mature,0.7549250000000001,False,,-1,-0.12570369,-0.05446831,0.10447252541780472,0.03583058342337608
567,catroblogenerator,high_maturity,False,CLIPese,0.0,True,mature,0.407675,False,,-1,0.15906847,0.02439118,0.10447252541780472,0.03583058342337608
568,basketbal,high_maturity,True,English,1.2,True,mature,0.611775,False,,-1,-0.2632558,-0.053758126,0.10447252541780472,0.03583058342337608
569,mandelmosaic,high_maturity,False,CLIPese,0.0,True,mature,0.20125,False,,-1,0.2944989,0.13863766,0.10447252541780472,0.03583058342337608
570,camelzebra,high_maturity,False,CLIPese,0.0,True,mature,0.6201749999999999,False,,-1,0.057733238,-0.12613137,0.10447252541780472,0.03583058342337608
571,banknoecu,high_maturity,False,CLIPese,0.0,True,mature,0.2031,False,,-1,-0.19980896,0.03301209,0.10447252541780472,0.03583058342337608
572,chickens,high_maturity,True,English,3.82,True,mature,0.7692,False,,-1,-0.22176415,-0.15849888,0.10447252541780472,0.03583058342337608
573,aeroinfrared,high_maturity,False,CLIPese,0.0,True,mature,0.589475,False,,-1,0.18238752,0.054963745,0.10447252541780472,0.03583058342337608
574,chromoorice,high_maturity,False,CLIPese,0.0,True,mature,0.3982,False,,-1,-0.119759604,0.055924878,0.10447252541780472,0.03583058342337608
575,mandeloverpass,high_maturity,False,CLIPese,0.0,True,mature,0.394675,False,,-1,0.32983488,0.09741908,0.10447252541780472,0.03583058342337608
576,calibrinterference,high_maturity,False,CLIPese,0.0,True,mature,0.559775,False,,-1,-0.047783714,0.19683647,0.10447252541780472,0.03583058342337608
577,mandelfurncomposition,high_maturity,False,CLIPese,0.0,True,mature,0.3219,False,,-1,0.4023537,0.23401415,0.10447252541780472,0.03583058342337608
578,mandelrounding,high_maturity,False,CLIPese,0.0,True,mature,0.6017750000000001,False,,-1,0.33291838,0.085547134,0.10447252541780472,0.03583058342337608
579,cyberfallout,high_maturity,False,CLIPese,0.0,True,mature,0.44675,False,,-1,-0.0916914,0.10358662,0.10447252541780472,0.03583058342337608
580,crystorypixels,high_maturity,False,CLIPese,0.0,True,mature,0.223175,False,,-1,0.17430934,0.18173356,0.10447252541780472,0.03583058342337608
581,chromoblurry,high_maturity,False,CLIPese,0.0,True,mature,0.24935000000000002,False,,-1,0.03381932,0.21906732,0.10447252541780472,0.03583058342337608
582,aberystwy,high_maturity,False,CLIPese,0.0,True,mature,0.60595,False,,-1,-0.11067524,-0.09220472,0.10447252541780472,0.03583058342337608
583,russellterrier,high_maturity,False,CLIPese,0.0,True,mature,0.243175,False,,-1,0.19981353,-0.3003334,0.10447252541780472,0.03583058342337608
584,chicagopd,high_maturity,False,CLIPese,0.0,True,mature,0.694575,True,fallback_fill,498,-0.29639682,-0.018649029,0.10447252541780472,0.03583058342337608
585,anarchi,high_maturity,False,CLIPese,0.0,True,mature,0.87395,False,,-1,-0.33248743,0.048657034,0.10447252541780472,0.03583058342337608
586,chinesemask,high_maturity,False,CLIPese,0.0,True,mature,0.8258,True,mature_readable,179,-0.021408606,-0.11870861,0.10447252541780472,0.03583058342337608
587,camouflacatfont,high_maturity,False,CLIPese,0.0,True,mature,0.19495,False,,-1,0.21302041,0.10722791,0.10447252541780472,0.03583058342337608
588,cyberdistorembroidery,high_maturity,False,CLIPese,0.0,True,mature,0.521375,False,,-1,0.19837208,0.10875718,0.10447252541780472,0.03583058342337608
589,soarspaniel,high_maturity,False,CLIPese,0.0,True,mature,0.3952,False,,-1,0.33772707,-0.21076459,0.10447252541780472,0.03583058342337608
590,cyberstargate,high_maturity,False,CLIPese,0.0,True,mature,0.689975,False,,-1,-0.073882826,0.07281831,0.10447252541780472,0.03583058342337608
